incredulous	ADJ. withholding belief; skeptical. When Jack claimed he hadn't eaten the jelly doughnut, Jill took an incredulous look at his smeared face and laughed. incredulity, N.
increment	N. increase. The new contract calls for a 10 percent increment in salary for each employee for the next two years.
incriminate	V. accuse. The evidence gathered against the racketeers incriminates some high public officials as well.
incrustation<br hard coating or crust. In dry dock, we scraped off the incrustation of dirt and barnacles that cov¬ered the hull of the ship.	
incubate	V. hatch; scheme. Inasmuch as our supply of electricity is cut off, we shall have to rely on the hens to incubate these eggs.
inculcate	V. teach; instill. In an effort to inculcate religious devotion, the officials ordered that the school day begin with the singing of a hymn.
incumbent	ADJ. obligatory; currently holding an office. It is incumbent upon all incumbent elected officials to keep accurate records of expenses incurred in office. also N.
incur	V. bring upon oneself. His parents refused to pay any future debts he might incur.
incursion<br temporary invasion. The nightly incursions and hit-and-run raids of our neighbors across the border tried the patience of the country to the point where we decided to retaliate in force.	
indefatigable<br tireless. Although the effort of taking out the garbage tired Wayne out for the entire morning, when it came to partying, he was indefatigable.	
indelible	ADJ. not able to be erased. The indelible ink left a permanent mark on my shirt. Young Bill Clinton's meeting with President Kennedy made an indelible impression on the youth.
indentation	N. notch; deep recess. You can tell one tree from another by examining their leaves and noting the dif¬ferences in the indentations along the edges of the leaves. indent,V.
indenture	V. bind as servant or apprentice to master. Many immigrants could come to America only after they had indentured themselves for several years. also N.
indeterminate	ADJ. uncertain; not clearly fixed; indefinite. That interest rates shall rise appears certain; when they will do so, however, remains indeterminate.
indicative	ADJ. suggestive; implying. A lack of appetite may be indicative of a major mental or physical disorder.
indices<br signs; indications. Many college admissions officers believe that SAT scores and high school grades are the best indices of a student's potential to succeed in col¬lege. N. SG. index.	
indict	V. charge. The district attorney didn't want to indict the suspect until she was sure she had a strong enough case to convince a jury. indictment, N.
indifferent	ADJ. unmoved or unconcerned by; mediocre. Because Ann felt no desire to marry, she was indifferent to Carl's constant proposals. Not only was she indifferent to him personally, but she felt that, given his general silliness, he would make an indifferent husband.
indigenous to	ADJ. native. Cigarettes are made of tobacco, a plant indigenous to the New World.
indigent	ADJ. poor; destitute. Someone who is truly indi¬gent can't even afford to buy a pack of cigarettes. [Don't mix up indigent and indigenous. See previous sentence.]
indignation	N. anger at an injustice. He felt indignation at the ill-treatment of helpless animals.
indignity	N. offensive or insulting treatment. Although he seemed to accept cheerfully the indignities heaped upon him, he was inwardly very angry.
indiscretion	N. lack of tactfulness or sound judgment. Ter¬rified that the least indiscretion could jeopardize his political career, the novice politician never uttered an unguarded word. indiscreet,ADJ.
indiscriminate<br choosing at random; confused. She disapproved of her son's indiscriminate television viewing and decided to restrict him to educational programs.	
indisputable	ADJ. too certain to be disputed. In the face of these indisputable statements, I withdraw my complaint.
indissoluble	ADJ. permanent. The indissoluble bonds of marriage are all too often being dissolved.
indoctrinate	V. instruct in a doctrine or ideology. Cuban¬Americans resisted sending Elian Gonzalez back to Cuba because he would be indoctrinated there with Communist principles.
indolent<br lazy. Couch potatoes lead an indolent life lying back on their Lazyboy recliners watching Tv. indo-lence, N.	
indomitable<br unconquerable; unyielding. Focusing on her game despite all her personal problems, tennis cham¬pion Steffi Graf proved she had an indomitable will to win.	
indubitable	ADJ. unable to be doubted; unquestionable. Auditioning for the chorus line, Molly was an indubitable hit: the director fired the leading lady and hired Molly in her place!
induce	V. persuade; bring about. After the quarrel, Tina said nothing could induce her to talk to Tony again. induce¬ment, N.
indulgent	ADJ. humoring; yielding; lenient. Jay's mom was excessively indulgent she bought him every Nintendo car¬tridge and video game on the market. She indulged Jay so much, she spoiled him rotten.
industrious	ADJ. diligent; hard-working. Look busy when the boss walks by your desk; it never hurts to appear indus¬trious. industry, N.
inebriated<br habitually intoxicated; drunk. Abe was ine¬briated more often than he was sober. Because of his ine¬briety, he was discharged from his job as a bus driver.	
ineffable<br unutterable; cannot be expressed in speech. Such ineffable joy must be experienced; it cannot be described.	
ineffectual	ADJ. not effective; weak. Because the candi¬date failed to get across his message to the public, his campaign was ineffectual.
inefficacious	ADJ. not effective; unable to produce a desired result. All Lois's coaxing and urging was ineffica¬cious: Clark still refused to join her and Superman for din¬ner. inefficacy, N.
inept	ADJ. lacking skill; unsuited; incompetent. The inept glovemaker was all thumbs.
inequity	N. unfairness. In demanding equal pay for equal work, women protest the basic inequity of a system that gives greater financial rewards to men.
inert<br inactive; lacking power to move. &quot;Get up, you lazybones,&quot; she cried to her husband, who lay in bed inert. inertia, N.	
inevitable	ADJ. unavoidable. Though death and taxes are both supposedly inevitable, some people avoid paying taxes for years.
inexorable	ADJ. relentless; unyielding; implacable. After listening to the pleas for clemency, the judge was inex¬orable and gave the convicted man the maximum punish¬ment allowed by law.
infallible	ADJ. unerring. We must remember that none of us is infallible; we all make mistakes.
infamous	ADJ. notoriously bad. Charles Manson and Jef¬frey Dahmer are both infamous killers.
infantile	ADJ. childish. When will he outgrow such infantile behavior?
infer	V. deduce; conclude. From the students' glazed looks, it was easy for me to infer that they were bored out of their minds. inference, N.
infernal	ADJ. pertaining to hell; devilish. Batman was baf¬fled: he could think of no way to hinder the Joker's infernal scheme to destroy the city.
infidel<br unbeliever. The Saracens made war against the infidels.	
infiltrate	V. pass into or through; penetrate (an organiza¬tion) sneakily. In order to be able to infiltrate enemy lines at night without being seen, the scouts darkened their faces and wore black coveralls. infiltrator, N.
infinitesimal	ADJ. very small. In the twentieth century, physi¬cists have made their greatest discoveries about the charac¬teristics of infinitesimal objects like the atom and its parts.
